team_id,team_name,tri_code,player_id,headshot,player_name,sweaterNumber,positionCode
23,Vancouver Canucks,VAN,8484287.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8484287.png,Cole McWard,48,D
23,Vancouver Canucks,VAN,8474574.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8474574.png,Tyler Myers,57,D
23,Vancouver Canucks,VAN,8477359.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477359.png,Carson Soucy,5,D
23,Vancouver Canucks,VAN,8477369.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477369.png,Christian Wolanin,7,D
23,Vancouver Canucks,VAN,8477967.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477967.png,Thatcher Demko,35,G
23,Vancouver Canucks,VAN,8481668.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481668.png,Arturs Silovs,31,G
23,Vancouver Canucks,VAN,8484268.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8484268.png,Nikita Tolopilo,60,G
24,Anaheim Ducks,ANA,8484153.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8484153.png,Leo Carlsson,91,C
24,Anaheim Ducks,ANA,8482118.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8482118.png,Sam Colangelo,64,R
24,Anaheim Ducks,ANA,8483445.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8483445.png,Cutter Gauthier,61,L
24,Anaheim Ducks,ANA,8477527.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8477527.png,Ross Johnston,44,L
24,Anaheim Ducks,ANA,8473986.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8473986.png,Alex Killorn,17,L
24,Anaheim Ducks,ANA,8480806.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480806.png,Isac Lundestrom,21,C
24,Anaheim Ducks,ANA,8476934.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476934.png,Brock McGinn,26,L
24,Anaheim Ducks,ANA,8482745.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8482745.png,Mason McTavish,23,C
24,Anaheim Ducks,ANA,8476458.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476458.png,Ryan Strome,16,C
24,Anaheim Ducks,ANA,8478873.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8478873.png,Troy Terry,19,R
24,Anaheim Ducks,ANA,8478366.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8478366.png,Frank Vatrano,77,R
24,Anaheim Ducks,ANA,8481533.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481533.png,Trevor Zegras,11,C
24,Anaheim Ducks,ANA,8475764.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8475764.png,Cam Fowler,4,D
24,Anaheim Ducks,ANA,8475462.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8475462.png,Radko Gudas,7,D
24,Anaheim Ducks,ANA,8481605.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481605.png,Jackson LaCombe,60,D
24,Anaheim Ducks,ANA,8483490.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8483490.png,Pavel Mintyukov,34,D
24,Anaheim Ducks,ANA,8482803.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8482803.png,Olen Zellweger,51,D
24,Anaheim Ducks,ANA,8480843.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480843.png,Lukas Dostal,1,G
24,Anaheim Ducks,ANA,8476434.0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476434.png,John Gibson,36,G
25,Dallas Stars,DAL,8480840.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480840.png,Oskar Back,37,C
25,Dallas Stars,DAL,8473994.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8473994.png,Jamie Benn,14,L
25,Dallas Stars,DAL,8481712.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8481712.png,Matej Blumel,25,R
25,Dallas Stars,DAL,8482145.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482145.png,Mavrik Bourque,22,C
25,Dallas Stars,DAL,8474149.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8474149.png,Evgenii Dadonov,63,R
25,Dallas Stars,DAL,8476889.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8476889.png,Radek Faksa,12,C
25,Dallas Stars,DAL,8478449.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8478449.png,Roope Hintz,24,C
25,Dallas Stars,DAL,8482740.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482740.png,Wyatt Johnston,53,C
25,Dallas Stars,DAL,8478975.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8478975.png,Mason Marchment,27,L
25,Dallas Stars,DAL,8480027.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480027.png,Jason Robertson,21,L
25,Dallas Stars,DAL,8475794.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475794.png,Tyler Seguin,91,C
25,Dallas Stars,DAL,8482702.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482702.png,Logan Stankoven,11,C
25,Dallas Stars,DAL,8483425.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8483425.png,Lian Bichsel,6,D
25,Dallas Stars,DAL,8481581.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8481581.png,Thomas Harley,55,D
25,Dallas Stars,DAL,8480036.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480036.png,Miro Heiskanen,4,D
25,Dallas Stars,DAL,8476902.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8476902.png,Esa Lindell,23,D
25,Dallas Stars,DAL,8475755.0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475755.png,Alexander Petrovic,28,D
